"Regionale kerncijfers Nederland"
""
"";"";"Onderwerp"
"";"";"Bevolking|Bevolkingssamenstelling op 1 januari|Totale bevolking";"Bevolking|Bevolkingssamenstelling op 1 januari|Geslacht|Mannen";"Bevolking|Bevolkingssamenstelling op 1 januari|Geslacht|Vrouwen";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|Jonger dan 5 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|5 tot 10 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|10 tot 15 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|15 tot 20 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|20 tot 25 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|25 tot 45 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|45 tot 65 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|65 tot 80 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen|80 jaar of ouder";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|Jonger dan 5 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|5 tot 10 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|10 tot 15 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|15 tot 20 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|20 tot 25 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|25 tot 45 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|45 tot 65 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|65 tot 80 jaar";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Leeftijdsgroepen, relatief|80 jaar of ouder";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Demografische druk|Totale druk";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Demografische druk|Groene druk";"Bevolking|Bevolkingssamenstelling op 1 januari|Leeftijd|Demografische druk|Grijze druk";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Ongehuwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Gehuwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Gescheiden";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Totale bevolking|Verweduwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Inwoners 15 jaar of ouder";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Ongehuwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Gehuwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Gescheiden";"Bevolking|Bevolkingssamenstelling op 1 januari|Burgerlijke staat|Bevolking 15 jaar of ouder|Verweduwd";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Nederlandse achtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Totaal met migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Totaal niet-westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Marokko";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|(voormalige) Nederlandse Antillen, Aruba";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Suriname";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Turkije";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond|Met migratieachtergrond|Niet-westerse migratieachtergrond|Overig niet-westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Nederlandse achtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Totaal met migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Totaal niet-westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Marokko";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|(voormalige) Nederlandse Antillen, Aruba";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Suriname";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Turkije";"Bevolking|Bevolkingssamenstelling op 1 januari|Migratieachtergrond|Migratieachtergrond, relatief|Met migratieachtergrond|Niet-westerse migratieachtergrond|Overig niet-westerse migratieachtergrond";"Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Zeer sterk stedelijk";"Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Sterk stedelijk";"Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Matig stedelijk";"Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Weinig stedelijk";"Bevolking|Bevolkingssamenstelling op 1 januari|Stedelijkheidsklasse|Niet stedelijk";"Bevolking|Bevolkingssamenstelling op 1 januari|Bevolkingsdichtheid";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Geboorte";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Geboorte, relatief";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Sterfte";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Sterfte, relatief";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Geboorteoverschot";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Geboorteoverschot, relatief";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Doodsoorzaken|Nieuwvormingen";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Doodsoorzaken|Ziekten van hart en vaatstelsel";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Doodsoorzaken|Ziekten van ademhalingsstelsel";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Doodsoorzaken|Uitwendige doodsoorzaken";"Bevolking|Bevolkingsontwikkeling|Geboorte en sterfte|Doodsoorzaken|Overige doodsoorzaken";"Bevolking|Bevolkingsontwikkeling|Verhuizingen|Vestiging uit andere gemeente";"Bevolking|Bevolkingsontwikkeling|Verhuizingen|Vertrek naar andere gemeente";"Bevolking|Bevolkingsontwikkeling|Verhuizingen|Binnenlands migratiesaldo";"Bevolking|Bevolkingsontwikkeling|Verhuizingen|Binnenlands migratiesaldo, relatief";"Bevolking|Bevolkingsontwikkeling|Verhuizingen|Verhuismobiliteit, relatief";"Bevolking|Bevolkingsontwikkeling|Immigratie en emigratie|Immigratie";"Bevolking|Bevolkingsontwikkeling|Immigratie en emigratie|Emigratie";"Bevolking|Bevolkingsontwikkeling|Immigratie en emigratie|Migratiesaldo";"Bevolking|Bevolkingsontwikkeling|Immigratie en emigratie|Migratiesaldo, relatief";"Bevolking|Bevolkingsontwikkeling|Bevolkingsgroei|Inwoners op 31 december";"Bevolking|Bevolkingsontwikkeling|Bevolkingsgroei|Bevolkingsgroei";"Bevolking|Bevolkingsontwikkeling|Bevolkingsgroei|Bevolkingsgroei, relatief";"Bevolking|Bevolkingsontwikkeling|Bevolkingsgroei|Gemiddeld aantal inwoners";"Bevolking|Particuliere huishoudens|Particuliere huishoudens|Totaal aantal particuliere huishoudens";"Bevolking|Particuliere huishoudens|Particuliere huishoudens|Eenpersoonshuishoudens";"Bevolking|Particuliere huishoudens|Particuliere huishoudens|Huishoudens zonder kinderen";"Bevolking|Particuliere huishoudens|Particuliere huishoudens|Huishoudens met kinderen";"Bevolking|Particuliere huishoudens|Particuliere huishoudens, relatief|Eenpersoonshuishoudens";"Bevolking|Particuliere huishoudens|Particuliere huishoudens, relatief|Huishoudens zonder kinderen";"Bevolking|Particuliere huishoudens|Particuliere huishoudens, relatief|Huishoudens met kinderen";"Bevolking|Particuliere huishoudens|Gemiddelde huishoudensgrootte"
"Overijssel (PV)";"2011";"1134465";"566903";"567562";"67095";"73128";"72341";"70184";"70877";"297736";"306066";"132141";"44897";"5,9";"6,4";"6,4";"6,2";"6,2";"26,2";"27,0";"11,6";"4,0";"68,1";"41,9";"26,2";"519066";"492387";"61545";"61467";"921901";"33,2";"53,4";"6,7";"6,7";"971943";"162522";"79918";"82604";"4283";"4419";"5313";"35221";"33368";"85,7";"14,3";"7,0";"7,3";"0,4";"0,4";"0,5";"3,1";"2,9";"105220";"242390";"234360";"281190";"271310";"341";"12651";"11,1";"9235";"8,1";"3416";"3,0";"3003";"2541";"1072";"367";"2252";"32389";"33599";"-1210";"-1,1";"83,6";"7508";"6514";"994";"0,9";"1137668";"3203";"2,8";"1136066,5";"480111";"157266";"146573";"176272";"32,8";"30,5";"36,7";"2,33"
"Overijssel (PV)";"2012";"1137668";"568764";"568904";"66073";"72081";"73456";"69692";"70965";"294181";"306684";"138157";"46379";"5,8";"6,3";"6,5";"6,1";"6,2";"25,9";"27,0";"12,1";"4,1";"69,3";"41,9";"27,5";"521751";"491504";"63032";"61381";"926058";"33,5";"53,1";"6,8";"6,6";"973766";"163902";"80146";"83756";"4257";"4512";"5360";"35275";"34352";"85,6";"14,4";"7,0";"7,4";"0,4";"0,4";"0,5";"3,1";"3,0";"104750";"247610";"235770";"283150";"266390";"342";"12367";"10,9";"9421";"8,3";"2946";"2,6";"3039";"2552";"1076";"452";"2302";"33489";"35466";"-1977";"-1,7";"85,7";"6873";"6159";"714";"0,6";"1139350";"1682";"1,5";"1138509,0";"483064";"159341";"146985";"176738";"33,0";"30,4";"36,6";"2,33"
"Overijssel (PV)";"2013";"1139350";"569690";"569660";"64955";"70693";"74298";"69420";"70535";"290158";"307813";"143766";"47712";"5,7";"6,2";"6,5";"6,1";"6,2";"25,5";"27,0";"12,6";"4,2";"70,4";"41,8";"28,6";"523594";"489609";"64744";"61403";"929404";"33,7";"52,7";"7,0";"6,6";"974915";"164435";"80178";"84257";"4279";"4565";"5388";"35168";"34857";"85,6";"14,4";"7,0";"7,4";"0,4";"0,4";"0,5";"3,1";"3,1";"106110";"252550";"225700";"290180";"264820";"343";"12151";"10,7";"9753";"8,6";"2398";"2,1";"2964";"2683";"946";"431";"2729";"33227";"35336";"-2109";"-1,9";"82,7";"6625";"6583";"42";"0,0";"1139697";"347";"0,3";"1139523,5";"485983";"161265";"147548";"177170";"33,2";"30,4";"36,5";"2,32"
"Overijssel (PV)";"2014";"1139697";"570214";"569483";"63560";"69108";"74993";"69424";"70105";"285455";"309737";"148504";"48811";"5,6";"6,1";"6,6";"6,1";"6,2";"25,0";"27,2";"13,0";"4,3";"71,3";"41,6";"29,7";"525236";"486275";"66843";"61343";"932036";"34,1";"52,2";"7,2";"6,6";"974671";"165026";"79939";"85087";"4296";"4558";"5395";"34980";"35858";"85,5";"14,5";"7,0";"7,5";"0,4";"0,4";"0,5";"3,1";"3,1";"105140";"255460";"227940";"287330";"263830";"343";"12092";"10,6";"9623";"8,4";"2469";"2,2";"3071";"2619";"772";"469";"2692";"34928";"36829";"-1901";"-1,7";"87,6";"6890";"6498";"392";"0,3";"1140652";"955";"0,8";"1140174,5";"484310";"159047";"147689";"177574";"32,8";"30,5";"36,7";"2,32"
"Overijssel (PV)";"2015";"1140652";"570894";"569758";"62297";"68185";"74394";"70185";"69764";"280615";"312827";"152460";"49925";"5,5";"6,0";"6,5";"6,2";"6,1";"24,6";"27,4";"13,4";"4,4";"72,0";"41,5";"30,5";"527074";"483372";"68983";"61223";"935776";"34,4";"51,7";"7,4";"6,5";"974633";"166019";"79826";"86193";"4308";"4604";"5398";"34702";"37181";"85,4";"14,6";"7,0";"7,6";"0,4";"0,4";"0,5";"3,0";"3,3";"128690";"256740";"218460";"280800";"255970";"343";"11765";"10,3";"9985";"8,7";"1780";"1,6";"3165";"2672";"942";"473";"2733";"37470";"38035";"-565";"-0,5";"93,6";"8675";"6267";"2408";"2,1";"1144280";"3628";"3,2";"1142466,0";"487452";"162100";"147821";"177531";"33,3";"30,3";"36,4";"2,31"
"Overijssel (PV)";"2016";"1144280";"573324";"570956";"61026";"67476";"73437";"72460";"69446";"277376";"315854";"156334";"50871";"5,3";"5,9";"6,4";"6,3";"6,1";"24,2";"27,6";"13,7";"4,4";"72,7";"41,4";"31,3";"531106";"481283";"70701";"61190";"942341";"34,9";"51,1";"7,5";"6,5";"975024";"169256";"79691";"89565";"4299";"4692";"5456";"34473";"40645";"85,2";"14,8";"7,0";"7,8";"0,4";"0,4";"0,5";"3,0";"3,6";"132200";"254670";"218660";"283190";"255570";"344";"11728";"10,2";"10134";"8,8";"1594";"1,4";"3135";"2802";"880";"483";"2834";"41828";"41566";"262";"0,2";"101,8";"8170";"6595";"1575";"1,4";"1147687";"3407";"3,0";"1145983,5";"490682";"164836";"148475";"177371";"33,6";"30,3";"36,1";"2,30"
"Overijssel (PV)";"2017";"1147687";"575428";"572259";"60296";"66489";"72528";"74145";"69409";"274607";"318324";"159835";"52054";"5,3";"5,8";"6,3";"6,5";"6,0";"23,9";"27,7";"13,9";"4,5";"73,3";"41,3";"32,0";"534175";"479811";"72495";"61206";"948374";"35,3";"50,6";"7,6";"6,5";"975380";"172307";"79983";"92324";"4308";"4807";"5513";"34362";"43334";"85,0";"15,0";"7,0";"8,0";"0,4";"0,4";"0,5";"3,0";"3,8";"134610";"253390";"221710";"282230";"255750";"345";"11345";"9,9";"10254";"8,9";"1091";"0,9";"3298";"2623";"915";"500";"2918";"43714";"42669";"1045";"0,9";"108,1";"7729";"6031";"1698";"1,5";"1151501";"3814";"3,3";"1149594,0";"495376";"168884";"149142";"177350";"34,1";"30,1";"35,8";"2,28"
"Overijssel (PV)";"2018";"1151501";"577431";"574070";"59421";"65737";"71374";"75488";"70136";"272667";"319642";"163888";"53148";"5,2";"5,7";"6,2";"6,6";"6,1";"23,7";"27,8";"14,2";"4,6";"73,8";"41,1";"32,8";"537734";"478151";"74374";"61242";"954969";"35,7";"50,1";"7,8";"6,4";"975745";"175756";"80421";"95335";"4371";"4952";"5577";"34365";"46070";"84,7";"15,3";"7,0";"8,3";"0,4";"0,4";"0,5";"3,0";"4,0";"133720";"256840";"221940";"281140";"257870";"347";"11178";"9,7";"10510";"9,1";"668";"0,6";"3117";"2719";"1065";"524";"3085";"42216";"40801";"1415";"1,2";"103,8";"8670";"5814";"2856";"2,5";"1156431";"4930";"4,3";"1153966,0";"499031";"171917";"149852";"177262";"34,5";"30,0";"35,5";"2,27"
"Flevoland (PV)";"2009";"383449";"191912";"191537";"26765";"28889";"27628";"27302";"24056";"113257";"99788";"27260";"8504";"7,0";"7,5";"7,2";"7,1";"6,3";"29,5";"26,0";"7,1";"2,2";"61,7";"46,6";"15,1";"187549";"156650";"26626";"12624";"300167";"34,7";"52,2";"8,9";"4,2";"282177";"101272";"31343";"69929";"9870";"6735";"25084";"5782";"22458";"73,6";"26,4";"8,2";"18,2";"2,6";"1,8";"6,5";"1,5";"5,9";"2270";"144240";"110820";"80730";"45400";"271";"5292";"13,7";"2025";"5,3";"3267";"8,5";"738";"525";"199";"93";"470";"13206";"13594";"-388";"-1,0";"95,8";"3773";"2299";"1474";"3,8";"387881";"4432";"11,6";"385665,0";"154667";"44760";"42157";"67750";"28,9";"27,3";"43,8";"2,46"
"Flevoland (PV)";"2010";"387881";"194185";"193696";"26638";"28816";"27684";"27630";"24374";"112457";"103026";"28476";"8780";"6,9";"7,4";"7,1";"7,1";"6,3";"29,0";"26,6";"7,3";"2,3";"61,7";"46,2";"15,5";"188946";"157430";"28726";"12779";"304743";"34,7";"51,7";"9,4";"4,2";"283492";"104389";"31987";"72402";"10120";"6982";"25758";"5881";"23661";"73,1";"26,9";"8,2";"18,7";"2,6";"1,8";"6,6";"1,5";"6,1";"2270";"145800";"110600";"81280";"47930";"274";"5310";"13,6";"2116";"5,4";"3194";"8,2";"706";"610";"212";"95";"493";"13107";"13502";"-395";"-1,0";"92,6";"4064";"2763";"1301";"3,3";"391967";"4086";"10,5";"389924,0";"157552";"46530";"42663";"68359";"29,5";"27,1";"43,4";"2,44"
"Flevoland (PV)";"2011";"391967";"196064";"195903";"26783";"28504";"28155";"27357";"24718";"111601";"106388";"29419";"9042";"6,8";"7,3";"7,2";"7,0";"6,3";"28,5";"27,1";"7,5";"2,3";"61,5";"45,7";"15,8";"191330";"158401";"29343";"12893";"308525";"35,0";"51,3";"9,5";"4,2";"284791";"107176";"32533";"74643";"10255";"7082";"26247";"6043";"25016";"72,7";"27,3";"8,3";"19,0";"2,6";"1,8";"6,7";"1,5";"6,4";"2280";"145400";"112110";"84610";"47560";"277";"5090";"12,9";"2172";"5,5";"2918";"7,4";"754";"603";"193";"91";"531";"12652";"13367";"-715";"-1,8";"88,3";"4262";"2923";"1339";"3,4";"395525";"3558";"9,1";"393746,0";"159506";"47388";"43126";"68992";"29,7";"27,0";"43,3";"2,44"
"Flevoland (PV)";"2012";"395525";"197783";"197742";"26596";"28077";"28666";"27082";"25239";"110764";"107900";"31842";"9359";"6,7";"7,1";"7,2";"6,8";"6,4";"28,0";"27,3";"8,1";"2,4";"62,2";"45,3";"16,9";"193583";"158875";"29961";"13106";"312186";"35,3";"50,9";"9,6";"4,2";"285768";"109757";"33430";"76327";"10509";"7125";"26634";"6153";"25906";"72,3";"27,7";"8,5";"19,3";"2,7";"1,8";"6,7";"1,6";"6,5";"2250";"143720";"115150";"86110";"48290";"279";"4991";"12,6";"2213";"5,6";"2778";"7,0";"771";"557";"235";"124";"526";"12318";"13294";"-976";"-2,5";"86,2";"3696";"2596";"1100";"2,8";"398441";"2916";"7,4";"396983,0";"162027";"49085";"43355";"69587";"30,3";"26,8";"42,9";"2,42"
"Flevoland (PV)";"2013";"398441";"199314";"199127";"26280";"27642";"28941";"26916";"25247";"110180";"109599";"33972";"9664";"6,6";"6,9";"7,3";"6,8";"6,3";"27,7";"27,5";"8,5";"2,4";"62,6";"44,8";"17,8";"195244";"159217";"30746";"13234";"315578";"35,6";"50,5";"9,7";"4,2";"286198";"112243";"34230";"78013";"10782";"7211";"27192";"6197";"26631";"71,8";"28,2";"8,6";"19,6";"2,7";"1,8";"6,8";"1,6";"6,7";"2290";"143960";"113400";"91960";"46840";"282";"4687";"11,7";"2247";"5,6";"2440";"6,1";"748";"582";"194";"124";"599";"11638";"13914";"-2276";"-5,7";"88,2";"4779";"3501";"1278";"3,2";"399893";"1452";"3,6";"399167,0";"163771";"49951";"43894";"69926";"30,5";"26,8";"42,7";"2,41"
"Flevoland (PV)";"2014";"399893";"199950";"199943";"25715";"27133";"28957";"27068";"25140";"108882";"111070";"36065";"9863";"6,4";"6,8";"7,2";"6,8";"6,3";"27,2";"27,8";"9,0";"2,5";"63,2";"44,4";"18,7";"196155";"158955";"31432";"13351";"318088";"35,9";"50,0";"9,9";"4,2";"286011";"113882";"34784";"79098";"10937";"7285";"27351";"6285";"27240";"71,5";"28,5";"8,7";"19,8";"2,7";"1,8";"6,8";"1,6";"6,8";"2300";"148460";"112130";"89510";"47490";"283";"4922";"12,3";"2136";"5,3";"2786";"7,0";"722";"566";"140";"118";"590";"12105";"15474";"-3369";"-8,4";"91,9";"5993";"3807";"2186";"5,5";"401791";"1898";"4,7";"400842,0";"163487";"49246";"44227";"70014";"30,1";"27,1";"42,8";"2,41"
"Flevoland (PV)";"2015";"401791";"200949";"200842";"25198";"26973";"28698";"27089";"25335";"107435";"113015";"37952";"10096";"6,3";"6,7";"7,1";"6,7";"6,3";"26,7";"28,1";"9,4";"2,5";"63,5";"43,9";"19,5";"197539";"158512";"32294";"13446";"320922";"36,4";"49,4";"10,1";"4,2";"285649";"116142";"35860";"80282";"11134";"7228";"27441";"6354";"28125";"71,1";"28,9";"8,9";"20,0";"2,8";"1,8";"6,8";"1,6";"7,0";"2350";"149860";"115530";"85390";"48660";"284";"4735";"11,8";"2260";"5,6";"2475";"6,1";"728";"589";"180";"128";"635";"13951";"17145";"-3194";"-7,9";"101,8";"7251";"4267";"2984";"7,4";"404068";"2277";"5,7";"402929,5";"165196";"50586";"44522";"70088";"30,6";"27,0";"42,4";"2,40"
"Flevoland (PV)";"2016";"404068";"202157";"201911";"24709";"26955";"28363";"27615";"25002";"106555";"114784";"39824";"10261";"6,1";"6,7";"7,0";"6,8";"6,2";"26,4";"28,4";"9,9";"2,5";"64,0";"43,7";"20,3";"199231";"158622";"32706";"13509";"324041";"36,8";"49,0";"10,1";"4,2";"285397";"118671";"36676";"81995";"11249";"7363";"27601";"6370";"29412";"70,6";"29,4";"9,1";"20,3";"2,8";"1,8";"6,8";"1,6";"7,3";"2320";"150830";"118010";"83470";"49440";"286";"4706";"11,6";"2377";"5,9";"2329";"5,7";"859";"576";"170";"143";"629";"16541";"17952";"-1411";"-3,5";"108,0";"6618";"3792";"2826";"7,0";"407818";"3750";"9,3";"405943,0";"166696";"51417";"44881";"70398";"30,8";"26,9";"42,2";"2,39"
"Flevoland (PV)";"2017";"407818";"204138";"203680";"24494";"26916";"27991";"28246";"24759";"106786";"116275";"41896";"10455";"6,0";"6,6";"6,9";"6,9";"6,1";"26,2";"28,5";"10,3";"2,6";"64,6";"43,4";"21,1";"201378";"159595";"33233";"13612";"328417";"37,1";"48,6";"10,1";"4,1";"284866";"122952";"37706";"85246";"11462";"7403";"28038";"6426";"31917";"69,9";"30,1";"9,2";"20,9";"2,8";"1,8";"6,9";"1,6";"7,8";"2410";"154200";"119130";"81550";"50530";"289";"4565";"11,1";"2282";"5,6";"2283";"5,6";"790";"546";"177";"134";"635";"17689";"17191";"498";"1,2";"114,4";"4890";"3806";"1084";"2,7";"411670";"3852";"9,4";"409744,0";"168683";"52633";"45355";"70695";"31,2";"26,9";"41,9";"2,38"
"Flevoland (PV)";"2018";"411670";"205912";"205758";"24399";"26814";"27722";"28613";"24768";"107366";"117250";"44083";"10655";"5,9";"6,5";"6,7";"7,0";"6,0";"26,1";"28,5";"10,7";"2,6";"65,1";"43,1";"21,9";"203932";"160116";"33969";"13653";"332735";"37,6";"48,1";"10,2";"4,1";"284760";"126910";"38821";"88089";"11662";"7681";"28591";"6652";"33503";"69,2";"30,8";"9,4";"21,4";"2,8";"1,9";"6,9";"1,6";"8,1";"2440";"157070";"119640";"81920";"50600";"292";"4793";"11,6";"2486";"6,0";"2307";"5,6";"835";"613";"217";"143";"678";"17378";"16556";"822";"2,0";"107,8";"5447";"3688";"1759";"4,3";"416546";"4876";"11,8";"414108,0";"170802";"53370";"46181";"71251";"31,2";"27,0";"41,7";"2,38"
"Gelderland (PV)";"2009";"1991062";"982641";"1008421";"111812";"127178";"124040";"125804";"115551";"524993";"557138";"228240";"76306";"5,6";"6,4";"6,2";"6,3";"5,8";"26,4";"28,0";"11,5";"3,8";"66,2";"40,8";"25,4";"902379";"870463";"109837";"108383";"1628032";"33,1";"53,5";"6,7";"6,7";"1712161";"278901";"151076";"127825";"19702";"8490";"11127";"38696";"49810";"86,0";"14,0";"7,6";"6,4";"1,0";"0,4";"0,6";"1,9";"2,5";"102240";"425650";"431330";"515320";"516530";"401";"21350";"10,7";"16400";"8,2";"4950";"2,5";"5246";"4682";"1890";"622";"3960";"72521";"71903";"618";"0,3";"85,6";"11318";"9314";"2004";"1,0";"1998936";"7874";"4,0";"1994999,0";"847201";"278686";"261366";"307149";"32,9";"30,9";"36,3";"2,32"
"Gelderland (PV)";"2010";"1998936";"986919";"1012017";"109942";"125986";"124493";"126969";"117264";"515998";"565310";"234304";"78670";"5,5";"6,3";"6,2";"6,4";"5,9";"25,8";"28,3";"11,7";"3,9";"66,8";"40,7";"26,1";"902791";"869276";"118190";"108679";"1638515";"33,1";"53,1";"7,2";"6,6";"1715926";"283010";"151951";"131059";"20017";"8739";"11181";"39098";"52024";"85,8";"14,2";"7,6";"6,6";"1,0";"0,4";"0,6";"2,0";"2,6";"104260";"432950";"436150";"514920";"510650";"402";"21142";"10,6";"16730";"8,4";"4412";"2,2";"5245";"4884";"1773";"640";"4188";"72078";"71790";"288";"0,1";"83,0";"12106";"10944";"1162";"0,6";"2004671";"5735";"2,9";"2001803,5";"855880";"285224";"263039";"307617";"33,3";"30,7";"35,9";"2,30"
"Gelderland (PV)";"2011";"2004671";"989383";"1015288";"108851";"122693";"126507";"126386";"119871";"506588";"573432";"239276";"81067";"5,4";"6,1";"6,3";"6,3";"6,0";"25,3";"28,6";"11,9";"4,0";"67,1";"40,4";"26,7";"907673";"867371";"121018";"108609";"1646620";"33,4";"52,7";"7,3";"6,6";"1719263";"285408";"153084";"132324";"20328";"8817";"11307";"39302";"52570";"85,8";"14,2";"7,6";"6,6";"1,0";"0,4";"0,6";"2,0";"2,6";"107950";"430010";"443040";"516260";"507410";"403";"20557";"10,2";"16575";"8,3";"3982";"2,0";"5347";"4740";"1723";"665";"4100";"72223";"71591";"632";"0,3";"83,3";"12057";"10623";"1434";"0,7";"2010745";"6074";"3,0";"2007708,0";"860278";"287847";"264594";"307837";"33,5";"30,8";"35,8";"2,29"
